uri,type,dc.id,collection,notation,prefLabel,altLabel,broader,broaderTransitive,broadMatch,changeNote,closeMatch,definition,editorialNote,exactMatch,example,hiddenLabel,historyNote,inScheme,mappingRelation,note,related,relatedMatch,scopeNote,semanticRelation,topConceptOf
ct:Bezafibraat,skos:Concept,Bezafibraat,colt:parameters,,Bezafibraat,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:HCO3,skos:Concept,HCO3,colt:parameters,,Bicarbonaat,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:H_HCO3,skos:Concept,H_HCO3,colt:parameters,,Bicarbonaathardheid,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:BOD,skos:Concept,BOD,colt:parameters,,Biologische zuurstofbehoefte,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Bixafen,skos:Concept,Bixafen,colt:parameters,,Bixafen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:H_blijvende,skos:Concept,H_blijvende,colt:parameters,,Blijvende Hardheid,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodembedekking_landgebruiksbestand,skos:Concept,bodembedekking_landgebruiksbestand,colt:parameters,,Bodembedekking landgebruiksbestand Vlaanderen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodembemonstering_cmon_steken_ander_landgebruik,skos:Concept,bodembemonstering_cmon_steken_ander_landgebruik,colt:parameters,,Bodembemonstering Cmon steken niet uitgevoerd ander landgebruik,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodembemonstering_obstakel_diepte,skos:Concept,bodembemonstering_obstakel_diepte,colt:parameters,,Bodembemonstering obstakel in de diepte - locatie,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodembemonstering_obstakel_type,skos:Concept,bodembemonstering_obstakel_type,colt:parameters,,Bodembemonstering obstakel in de diepte - type,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodembemonstering_obstakels,skos:Concept,bodembemonstering_obstakels,colt:parameters,,Bodembemonstering obstakels in de diepte,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodembemonstering_steek_niet_uitgevoerd_locatie,skos:Concept,bodembemonstering_steek_niet_uitgevoerd_locatie,colt:parameters,,Bodembemonstering steek niet uitgevoerd - locatie,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodembemonstering_steek_niet_uitgevoerd_reden,skos:Concept,bodembemonstering_steek_niet_uitgevoerd_reden,colt:parameters,,Bodembemonstering steek niet uitgevoerd - reden,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodembemonstering_steken_niet_uitgevoerd,skos:Concept,bodembemonstering_steken_niet_uitgevoerd,colt:parameters,,Bodembemonstering steken niet uitgevoerd,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodemgebruik,skos:Concept,bodemgebruik,colt:parameters,,Bodemgebruik,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodemgebruik_aardewerk,skos:Concept,bodemgebruik_aardewerk,colt:parameters,,Bodemgebruik Aardewerk,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodemmonster_type_matrix,skos:Concept,bodemmonster_type_matrix,colt:parameters,,Bodemmonster type matrix,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodemmonster_type_verstoring,skos:Concept,bodemmonster_type_verstoring,colt:parameters,,Bodemmonster type verstoring,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodemmonster_zeefrest_2mm,skos:Concept,bodemmonster_zeefrest_2mm,colt:parameters,,Bodemmonster zeefrest groter dan 2 mm,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodemtoestand,skos:Concept,bodemtoestand,colt:parameters,,Bodemtoestand,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bodemverstoring,skos:Concept,bodemverstoring,colt:parameters,,Bodemverstoring,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:B,skos:Concept,B,colt:parameters,,Boor,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Boscalid,skos:Concept,Boscalid,colt:parameters,,Boscalid,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:gley_diepte,skos:Concept,gley_diepte,colt:parameters,,Bovengrens van gleyverschijnselen (t.o.v. maaiveld),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:BrO3,skos:Concept,BrO3,colt:parameters,,Bromaat,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:brom,skos:Concept,brom,colt:parameters,,Bromacil,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Br,skos:Concept,Br,colt:parameters,,Bromide,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:CHBr3,skos:Concept,CHBr3,colt:parameters,,Bromoform,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bromofos_ethyl,skos:Concept,bromofos_ethyl,colt:parameters,,bromofos-ethyl,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bromofos_methyl,skos:Concept,bromofos_methyl,colt:parameters,,bromofos-methyl,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Bromoxynil,skos:Concept,Bromoxynil,colt:parameters,,Bromoxynil,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:BrB,skos:Concept,BrB,colt:parameters,,broombenzeen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:CH2ClBr,skos:Concept,CH2ClBr,colt:parameters,,Broomchloormethaan,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:CHCl2Br,skos:Concept,CHCl2Br,colt:parameters,,Broomdichloormethaan,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:CH3Br,skos:Concept,CH3Br,colt:parameters,,Broommethaan,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:CBrCl3,skos:Concept,CBrCl3,colt:parameters,,Broomtrichloormethaan,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bufcap_pH_4_4,skos:Concept,bufcap_pH_4_4,colt:parameters,,"Buffercapaciteit bij pH=4,4",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bufcap_pH_8_3,skos:Concept,bufcap_pH_8_3,colt:parameters,,"Buffercapaciteit bij pH=8,3",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bulkdensiteit_2mm_vs_totale_volume_gemeten,skos:Concept,bulkdensiteit_2mm_vs_totale_volume_gemeten,colt:parameters,,Bulkdensiteit bodem < 2 mm vs totale volume - gemeten,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bulkdensiteit_2mm_vs_totale_volume_gemeten_average,skos:Concept,bulkdensiteit_2mm_vs_totale_volume_gemeten_average,colt:parameters,,Bulkdensiteit bodem < 2 mm vs totale volume - gemeten gemiddelde,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bulkdensiteit_totaal_gemeten,skos:Concept,bulkdensiteit_totaal_gemeten,colt:parameters,,Bulkdensiteit bodem totaal - gemeten,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:bulkdensiteit_totaal_gemeten_average,skos:Concept,bulkdensiteit_totaal_gemeten_average,colt:parameters,,Bulkdensiteit bodem totaal - gemeten gemiddelde,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:cadmium,skos:Concept,cadmium,colt:parameters,,Cadmium,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Cd,skos:Concept,Cd,colt:parameters,,Cadmium,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Cd,skos:Concept,Cd,colt:parameters,,Cadmium,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Ca,skos:Concept,Ca,colt:parameters,,Calcium,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:caco3_gehalte,skos:Concept,caco3_gehalte,colt:parameters,,Calciumcarbonaatgehalte,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Ca_na_koken,skos:Concept,Ca_na_koken,colt:parameters,,Calcium na koken,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Carbamazepine,skos:Concept,Carbamazepine,colt:parameters,,Carbamazepine,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Carba,skos:Concept,Carba,colt:parameters,,Carbamazepine,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Carben,skos:Concept,Carben,colt:parameters,,Carbendazim,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Carbet,skos:Concept,Carbet,colt:parameters,,Carbetamide,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Carbof,skos:Concept,Carbof,colt:parameters,,Carbofuran,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:CO3,skos:Concept,CO3,colt:parameters,,Carbonaat,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:carbophenothion,skos:Concept,carbophenothion,colt:parameters,,carbophenothion,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:CC14_extractie,skos:Concept,CC14_extractie,colt:parameters,,CC14 extractie,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:cis_chlor,skos:Concept,cis_chlor,colt:parameters,,c_chlordaan,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:cec_totaal,skos:Concept,cec_totaal,colt:parameters,,CEC totaal,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:COD,skos:Concept,COD,colt:parameters,,Chemische zuurstofbehoefte,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:c_heptachloorepoxide,skos:Concept,c_heptachloorepoxide,colt:parameters,,c_heptachloorepoxide,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:C6H5Cl,skos:Concept,C6H5Cl,colt:parameters,,Chloorbenzeen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Chloorbromuron,skos:Concept,Chloorbromuron,colt:parameters,,Chloorbromuron,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Chloorethaan,skos:Concept,Chloorethaan,colt:parameters,,Chloorethaan,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Clproph,skos:Concept,Clproph,colt:parameters,,Chloorpropharm,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Chlortol,skos:Concept,Chlortol,colt:parameters,,Chloortoluron,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:ClO3,skos:Concept,ClO3,colt:parameters,,Chloraat,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Chlorantraniliprole,skos:Concept,Chlorantraniliprole,colt:parameters,,Chlorantraniliprole,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:chlorfenvinfos_E,skos:Concept,chlorfenvinfos_E,colt:parameters,,chlorfenvinfos-E,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:chlorfenvinfos_Z,skos:Concept,chlorfenvinfos_Z,colt:parameters,,chlorfenvinfos-Z,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Chloridaz,skos:Concept,Chloridaz,colt:parameters,,Chloridazon,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Cl,skos:Concept,Cl,colt:parameters,,Chloriden,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Chlormequat,skos:Concept,Chlormequat,colt:parameters,,Chlormequat,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:chloroform,skos:Concept,chloroform,colt:parameters,,chloroform,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Chloroxur,skos:Concept,Chloroxur,colt:parameters,,Chloroxuron,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:chlorpyrifos_ethyl,skos:Concept,chlorpyrifos_ethyl,colt:parameters,,chlorpyrifos-ethyl,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:chlorpyrifos_methyl,skos:Concept,chlorpyrifos_methyl,colt:parameters,,chlorpyrifos-methyl,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Cr,skos:Concept,Cr,colt:parameters,,Chroom,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Cr,skos:Concept,Cr,colt:parameters,,Chroom,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:chryseen,skos:Concept,chryseen,colt:parameters,,chryseen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Chrys,skos:Concept,Chrys,colt:parameters,,Chryseen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:cis_1_2_dichloorethaan,skos:Concept,cis_1_2_dichloorethaan,colt:parameters,,"cis 1,2-dichloorethaan",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Clarid,skos:Concept,Clarid,colt:parameters,,Claritromycine,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Clindamycine,skos:Concept,Clindamycine,colt:parameters,,Clindamycine,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Clomazone,skos:Concept,Clomazone,colt:parameters,,Clomazone,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Clopi,skos:Concept,Clopi,colt:parameters,,Clopidol,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Clopyralid,skos:Concept,Clopyralid,colt:parameters,,Clopyralid,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Clostr_per,skos:Concept,Clostr_per,colt:parameters,,Clostridia perfringens,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Clothianidin,skos:Concept,Clothianidin,colt:parameters,,Clothianidin,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Clozapine,skos:Concept,Clozapine,colt:parameters,,Clozapine,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:cn_ratio,skos:Concept,cn_ratio,colt:parameters,,C/N ratio,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Co,skos:Concept,Co,colt:parameters,,Cobalt,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Co,skos:Concept,Co,colt:parameters,,Cobalt,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Col,skos:Concept,Col,colt:parameters,,Coliformen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:consistentie,skos:Concept,consistentie,colt:parameters,,Consistentie,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Consistentiegrenzen_Plasticiteitsindex,skos:Concept,Consistentiegrenzen_Plasticiteitsindex,colt:parameters,,Consistentiegrenzen - Plasticiteitsindex,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Consistentiegrenzen_Uitrolgrens,skos:Concept,Consistentiegrenzen_Uitrolgrens,colt:parameters,,Consistentiegrenzen - Uitrolgrens,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Consistentiegrenzen_Vloeigrens,skos:Concept,Consistentiegrenzen_Vloeigrens,colt:parameters,,Consistentiegrenzen - Vloeigrens,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:consistentie_kleverigheid,skos:Concept,consistentie_kleverigheid,colt:parameters,,Consistentie - kleverigheid,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:consistentie_plasticiteit,skos:Concept,consistentie_plasticiteit,colt:parameters,,Consistentie - plasticiteit,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:CRS,skos:Concept,CRS,colt:parameters,,Constant rate of strain (CRS),,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:coordinaat_bonne_e,skos:Concept,coordinaat_bonne_e,colt:parameters,,Coördinaat - Bonne - E,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:coordinaat_bonne_n,skos:Concept,coordinaat_bonne_n,colt:parameters,,Coördinaat - Bonne - N,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:coordinaat_bonne_s,skos:Concept,coordinaat_bonne_s,colt:parameters,,Coördinaat - Bonne - S,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:coordinaat_bonne_w,skos:Concept,coordinaat_bonne_w,colt:parameters,,Coördinaat - Bonne - W,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:couma,skos:Concept,couma,colt:parameters,,coumafos,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Crota,skos:Concept,Crota,colt:parameters,,Crotamiton,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Cyana,skos:Concept,Cyana,colt:parameters,,Cyanazine,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:CN,skos:Concept,CN,colt:parameters,,Cyanide,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:cyclohexaan,skos:Concept,cyclohexaan,colt:parameters,,Cyclohexaan,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Cyflufenamide,skos:Concept,Cyflufenamide,colt:parameters,,Cyflufenamide,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Cyproconazole,skos:Concept,Cyproconazole,colt:parameters,,Cyproconazole,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Cyprodinil,skos:Concept,Cyprodinil,colt:parameters,,Cyprodinil,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Cyromazin,skos:Concept,Cyromazin,colt:parameters,,Cyromazin,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:DEET,skos:Concept,DEET,colt:parameters,,DEET,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:dhch,skos:Concept,dhch,colt:parameters,,delta-HCH,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:demeton_S,skos:Concept,demeton_S,colt:parameters,,demeton-S,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:atr_des,skos:Concept,atr_des,colt:parameters,,Desethylatrazine,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Terbu_des,skos:Concept,Terbu_des,colt:parameters,,Desethylterbuthylazine,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Atr_desisoprop,skos:Concept,Atr_desisoprop,colt:parameters,,Desisopropylatrazine,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:DESMETRYN,skos:Concept,DESMETRYN,colt:parameters,,Desmetryn,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Dchdzn,skos:Concept,Dchdzn,colt:parameters,,Desphenyl-Chloridazon,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:boor_diameter,skos:Concept,boor_diameter,colt:parameters,,Diameter van de boor,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Diatrizoaat,skos:Concept,Diatrizoaat,colt:parameters,,Diatrizoaat,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:diazinon,skos:Concept,diazinon,colt:parameters,,diazinon,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Dibenzoahantraceen,skos:Concept,Dibenzoahantraceen,colt:parameters,,"Dibenzo(a,h)antraceen",,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:dibenzshantraceen,skos:Concept,dibenzshantraceen,colt:parameters,,dibenz(sh)antraceen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:CHClBr2,skos:Concept,CHClBr2,colt:parameters,,Dibroomchloormethaan,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Dibroommethaan,skos:Concept,Dibroommethaan,colt:parameters,,Dibroommethaan,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Dicam,skos:Concept,Dicam,colt:parameters,,Dicamba,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:dichlob,skos:Concept,dichlob,colt:parameters,,Dichlobenil,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:dichloormethaan,skos:Concept,dichloormethaan,colt:parameters,,dichloormethaan,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Dichlorpr,skos:Concept,Dichlorpr,colt:parameters,,Dichloorprop,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:dichlorobenzophenone,skos:Concept,dichlorobenzophenone,colt:parameters,,dichlorobenzophenone,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:dichlorvos,skos:Concept,dichlorvos,colt:parameters,,dichlorvos,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Diclofenac,skos:Concept,Diclofenac,colt:parameters,,Diclofenac,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:dield,skos:Concept,dield,colt:parameters,,Dieldrin,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:watertafel_ghg,skos:Concept,watertafel_ghg,colt:parameters,,Diepte gemiddeld hoogste (grond)watertafel t.o.v. maaiveld - ghg,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:watertafel_glg,skos:Concept,watertafel_glg,colt:parameters,,Diepte gemiddeld laagste (grond)watertafel t.o.v. maaiveld - glg,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:watertafel,skos:Concept,watertafel,colt:parameters,,Diepte (grond)watertafel t.o.v. maaiveld,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:proefvlak_diepte,skos:Concept,proefvlak_diepte,colt:parameters,,Diepte proefvlak,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:wormgang_diepte,skos:Concept,wormgang_diepte,colt:parameters,,Diepte van de wormgangen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Difenoconazole,skos:Concept,Difenoconazole,colt:parameters,,Difenoconazole,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:diflufenican,skos:Concept,diflufenican,colt:parameters,,diflufenican,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Dimethenamid,skos:Concept,Dimethenamid,colt:parameters,,Dimethenamid,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Dimethenamid_ESA,skos:Concept,Dimethenamid_ESA,colt:parameters,,Dimethenamid-ESA,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Dimethenamid_OA,skos:Concept,Dimethenamid_OA,colt:parameters,,Dimethenamid-OA,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:dimethoate,skos:Concept,dimethoate,colt:parameters,,dimethoate,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:dimethomorph_E,skos:Concept,dimethomorph_E,colt:parameters,,dimethomorph-E,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:dimethomorph_Z,skos:Concept,dimethomorph_Z,colt:parameters,,dimethomorph-Z,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:DMS,skos:Concept,DMS,colt:parameters,,dimethylsulfamide,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Dimetridazole,skos:Concept,Dimetridazole,colt:parameters,,Dimetridazole,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Dimoxystrobin,skos:Concept,Dimoxystrobin,colt:parameters,,Dimoxystrobin,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:disulfoton,skos:Concept,disulfoton,colt:parameters,,disulfoton,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Diur,skos:Concept,Diur,colt:parameters,,Diuron,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:DNOC,skos:Concept,DNOC,colt:parameters,,DNOC,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Doorlatendheid_in_tx_cel,skos:Concept,Doorlatendheid_in_tx_cel,colt:parameters,,Doorlatendheid in tx cel,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Doorlatendheid,skos:Concept,Doorlatendheid,colt:parameters,,Doorlatendheidsproef - algemeen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Doorlatendheid_CV,skos:Concept,Doorlatendheid_CV,colt:parameters,,Doorlatendheidsproef- constant verval,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Doorlatendheid_VVH,skos:Concept,Doorlatendheid_VVH,colt:parameters,,Doorlatendheidsproef- veranderlijk verval - horizontaal,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Doorlatendheid_VVV,skos:Concept,Doorlatendheid_VVV,colt:parameters,,Doorlatendheidsproef- veranderlijk verval - verticaal,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:drainage_aardewerk_doorlaatbaarheid,skos:Concept,drainage_aardewerk_doorlaatbaarheid,colt:parameters,,Drainage Aardewerk-doorlaatbaarheid,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:drainage_aardewerk_intern,skos:Concept,drainage_aardewerk_intern,colt:parameters,,Drainage Aardewerk - interne drainage,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:drainage_aardewerk_klasse,skos:Concept,drainage_aardewerk_klasse,colt:parameters,,Drainage Aardewerk - klasse,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:drainage_aardewerk_oppervlakkig,skos:Concept,drainage_aardewerk_oppervlakkig,colt:parameters,,Drainage Aardewerk - oppervlakkige drainage,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:grachten,skos:Concept,grachten,colt:parameters,,(Drainage)grachten,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:droogrest,skos:Concept,droogrest,colt:parameters,,droogrest,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:EC,skos:Concept,EC,colt:parameters,,Elektrische geleidbaarheid,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:endosulfan_I,skos:Concept,endosulfan_I,colt:parameters,,Endosulfan I,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:endosulfan_II,skos:Concept,endosulfan_II,colt:parameters,,Endosulfan II,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:endosulfan_sulfaat,skos:Concept,endosulfan_sulfaat,colt:parameters,,Endosulfansulfaat,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Endrin,skos:Concept,Endrin,colt:parameters,,Endrin,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:enkelvoudig_monster_locatie,skos:Concept,enkelvoudig_monster_locatie,colt:parameters,,Enkelvoudig monster locatie,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:Entero,skos:Concept,Entero,colt:parameters,,Enterococcen,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:EpiChlo,skos:Concept,EpiChlo,colt:parameters,,Epichloorhydrine,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
ct:epoxiconazole,skos:Concept,epoxiconazole,colt:parameters,,epoxiconazole,,,,,,,,,,,,,cs:parameter,,,,,,,cs:parameter
